"","X","iteration_num","expe_num","validation_result","clock_freq","current_sample","power_sample","energy_sample","shunt_voltage_sample","bus_voltage_sample","current_timestamp","timing_sample"
"187",187,0,0,NA,NA,14.0903472900391,73.9434814453125,468.7109375,0.105671875,5.2478515625,6.36,NA
"188",188,0,0,NA,NA,14.0903472900391,73.9434814453125,471.279296875,0.105671875,5.2478515625,6.394,NA
"189",189,0,0,NA,NA,14.0918731689453,73.9544677734375,473.84765625,0.10568375,5.248046875,6.428,NA
"190",190,0,0,NA,NA,14.1017913818359,74.0106201171875,476.416015625,0.105758125,5.2482421875,6.462,NA
"191",191,0,0,NA,NA,14.1017913818359,74.0106201171875,478.75,0.105758125,5.2482421875,6.497,NA
"192",192,0,0,NA,NA,14.0844345092773,73.9178466796875,481.54296875,0.1056275,5.2482421875,6.533,NA
"193",193,0,0,NA,NA,14.0562057495117,73.765869140625,484.1015625,0.10541625,5.2478515625,6.568,NA
"194",194,0,0,NA,NA,14.0562057495117,73.765869140625,486.669921875,0.10541625,5.2478515625,6.602,NA
"195",195,0,0,NA,NA,14.045524597168,73.7152099609375,488.994140625,0.105335,5.2484375,6.636,NA
"196",196,0,0,NA,NA,14.0640258789062,73.8079833984375,491.552734375,0.105474375,5.248046875,6.67,NA
"197",197,0,0,NA,NA,14.0640258789062,73.8079833984375,494.12109375,0.105474375,5.248046875,6.704,NA
"198",198,0,0,NA,NA,14.0680313110352,73.83056640625,496.6796875,0.105504375,5.2482421875,6.738,NA
"199",199,0,0,NA,NA,14.0693664550781,73.829345703125,499.248046875,0.1055140625,5.24765625,6.772,NA
"200",200,0,0,NA,NA,14.0693664550781,73.829345703125,501.796875,0.1055140625,5.24765625,6.806,NA
"201",201,0,0,NA,NA,14.0453338623047,73.7115478515625,504.130859375,0.1053346875,5.2482421875,6.84,NA
"202",202,0,0,NA,NA,14.07470703125,73.8604736328125,506.69921875,0.1055546875,5.2478515625,6.874,NA
"203",203,0,0,NA,NA,14.07470703125,73.8604736328125,509.2578125,0.1055546875,5.2478515625,6.908,NA
"204",204,0,0,NA,NA,14.067268371582,73.818359375,511.826171875,0.1054990625,5.24765625,6.942,NA
"205",205,0,0,NA,NA,14.0840530395508,73.91357421875,514.16015625,0.1056246875,5.248046875,6.976,NA
"206",206,0,0,NA,NA,14.0840530395508,73.91357421875,516.708984375,0.1056246875,5.248046875,7.01,NA
"207",207,0,0,NA,NA,14.0556335449219,73.7628173828125,519.27734375,0.1054115625,5.248046875,7.044,NA
"208",208,0,0,NA,NA,14.0939712524414,73.961181640625,521.845703125,0.1056984375,5.24765625,7.079,NA
"209",209,0,0,NA,NA,14.0939712524414,73.961181640625,524.4140625,0.1056984375,5.248046875,7.113,NA
"210",210,0,0,NA,NA,14.1050338745117,74.0234375,526.748046875,0.1057825,5.248046875,7.147,NA
"211",211,0,0,NA,NA,14.0644073486328,73.8140869140625,529.306640625,0.105476875,5.2482421875,7.181,NA
