iteration,clock_source,vreg,divider,range,freqa,freqb,clock_freq
26,rosc,08,06,fa7,0007,0007,17544
26,rosc,08,06,fa7,0007,0077,17540
26,rosc,08,06,fa7,0007,0777,17568
26,rosc,08,06,fa7,0007,7777,17586
26,rosc,08,06,fa7,0077,0007,20194
26,rosc,08,06,fa7,0077,0077,20237
26,rosc,08,06,fa7,0077,0777,20273
26,rosc,08,06,fa7,0077,7777,20277
26,rosc,08,06,fa7,0777,0007,22679
26,rosc,08,06,fa7,0777,0077,22739
26,rosc,08,06,fa7,0777,0777,22785
26,rosc,08,06,fa7,0777,7777,22774
26,rosc,08,06,fa7,7777,0007,27899
26,rosc,08,06,fa7,7777,0077,27922
26,rosc,08,06,fa7,7777,0777,27932
26,rosc,08,06,fa7,7777,7777,27957
26,rosc,08,06,fa6,0007,0007,28217
26,rosc,08,06,fa6,0007,0077,28174
26,rosc,08,06,fa6,0007,0777,28083
26,rosc,08,06,fa6,0007,7777,28021
26,rosc,08,06,fa6,0077,0007,37537
26,rosc,08,06,fa6,0077,0077,37565
26,rosc,08,06,fa6,0077,0777,37504
26,rosc,08,06,fa6,0077,7777,37498
26,rosc,08,06,fa6,0777,0007,37346
26,rosc,08,06,fa6,0777,0077,37239
26,rosc,08,06,fa6,0777,0777,37216
26,rosc,08,06,fa6,0777,7777,37201
26,rosc,08,06,fa6,7777,0007,37227
26,rosc,08,06,fa6,7777,0077,37192
26,rosc,08,06,fa6,7777,0777,37023
26,rosc,08,06,fa6,7777,7777,37005
26,rosc,08,11,fa4,0007,0007,5845
26,rosc,08,11,fa4,0007,0077,6287
26,rosc,08,11,fa4,0007,0777,6888
26,rosc,08,11,fa4,0007,7777,7316
26,rosc,08,11,fa4,0077,0007,6352
26,rosc,08,11,fa4,0077,0077,6880
26,rosc,08,11,fa4,0077,0777,7600
26,rosc,08,11,fa4,0077,7777,8140
26,rosc,08,11,fa4,0777,0007,6785
26,rosc,08,11,fa4,0777,0077,7381
26,rosc,08,11,fa4,0777,0777,8219
26,rosc,08,11,fa4,0777,7777,8848
26,rosc,08,11,fa4,7777,0007,7460
26,rosc,08,11,fa4,7777,0077,8191
26,rosc,08,11,fa4,7777,0777,9231
26,rosc,08,11,fa4,7777,7777,10030
26,rosc,08,11,fa5,0007,0007,7471
26,rosc,08,11,fa5,0007,0077,8302
26,rosc,08,11,fa5,0007,0777,8284
26,rosc,08,11,fa5,0007,7777,8291
26,rosc,08,11,fa5,0077,0007,8326
26,rosc,08,11,fa5,0077,0077,9386
26,rosc,08,11,fa5,0077,0777,9356
26,rosc,08,11,fa5,0077,7777,9352
26,rosc,08,11,fa5,0777,0007,9072
26,rosc,08,11,fa5,0777,0077,10339
26,rosc,08,11,fa5,0777,0777,10304
26,rosc,08,11,fa5,0777,7777,10302
26,rosc,08,11,fa5,7777,0007,10317
26,rosc,08,11,fa5,7777,0077,11986
26,rosc,08,11,fa5,7777,0777,11936
26,rosc,08,11,fa5,7777,7777,11936
26,rosc,08,11,fa7,0007,0007,9556
26,rosc,08,11,fa7,0007,0077,9550
26,rosc,08,11,fa7,0007,0777,9585
26,rosc,08,11,fa7,0007,7777,9582
26,rosc,08,11,fa7,0077,0007,11002
26,rosc,08,11,fa7,0077,0077,11022
26,rosc,08,11,fa7,0077,0777,11047
26,rosc,08,11,fa7,0077,7777,11065
26,rosc,08,11,fa7,0777,0007,12371
26,rosc,08,11,fa7,0777,0077,12420
26,rosc,08,11,fa7,0777,0777,12425
26,rosc,08,11,fa7,0777,7777,12429
26,rosc,08,11,fa7,7777,0007,15218
26,rosc,08,11,fa7,7777,0077,15227
26,rosc,08,11,fa7,7777,0777,15243
26,rosc,08,11,fa7,7777,7777,15228
26,rosc,08,11,fa6,0007,0007,15385
26,rosc,08,11,fa6,0007,0077,15356
26,rosc,08,11,fa6,0007,0777,15310
26,rosc,08,11,fa6,0007,7777,15287
26,rosc,08,11,fa6,0077,0007,20471
26,rosc,08,11,fa6,0077,0077,20508
26,rosc,08,11,fa6,0077,0777,20466
26,rosc,08,11,fa6,0077,7777,20451
26,rosc,08,11,fa6,0777,0007,20372
26,rosc,08,11,fa6,0777,0077,20317
26,rosc,08,11,fa6,0777,0777,20284
26,rosc,08,11,fa6,0777,7777,20273
26,rosc,08,11,fa6,7777,0007,20304
26,rosc,08,11,fa6,7777,0077,20291
26,rosc,08,11,fa6,7777,0777,20210
26,rosc,08,11,fa6,7777,7777,20190
26,rosc,08,16,fa4,0007,0007,4016
26,rosc,08,16,fa4,0007,0077,4319
26,rosc,08,16,fa4,0007,0777,4730
26,rosc,08,16,fa4,0007,7777,5028
26,rosc,08,16,fa4,0077,0007,4367
26,rosc,08,16,fa4,0077,0077,4724
26,rosc,08,16,fa4,0077,0777,5223
26,rosc,08,16,fa4,0077,7777,5587
26,rosc,08,16,fa4,0777,0007,4664
26,rosc,08,16,fa4,0777,0077,5073
26,rosc,08,16,fa4,0777,0777,5653
26,rosc,08,16,fa4,0777,7777,6080
26,rosc,08,16,fa4,7777,0007,5125
26,rosc,08,16,fa4,7777,0077,5629
26,rosc,08,16,fa4,7777,0777,6347
26,rosc,08,16,fa4,7777,7777,6898
26,rosc,08,16,fa5,0007,0007,5134
26,rosc,08,16,fa5,0007,0077,5702
26,rosc,08,16,fa5,0007,0777,5698
26,rosc,08,16,fa5,0007,7777,5699
26,rosc,08,16,fa5,0077,0007,5729
26,rosc,08,16,fa5,0077,0077,6450
26,rosc,08,16,fa5,0077,0777,6431
26,rosc,08,16,fa5,0077,7777,6433
26,rosc,08,16,fa5,0777,0007,6245
26,rosc,08,16,fa5,0777,0077,7112
26,rosc,08,16,fa5,0777,0777,7090
26,rosc,08,16,fa5,0777,7777,7087
26,rosc,08,16,fa5,7777,0007,7096
26,rosc,08,16,fa5,7777,0077,8240
26,rosc,08,16,fa5,7777,0777,8211
26,rosc,08,16,fa5,7777,7777,8210
26,rosc,08,16,fa7,0007,0007,6578
26,rosc,08,16,fa7,0007,0077,6575
26,rosc,08,16,fa7,0007,0777,6585
26,rosc,08,16,fa7,0007,7777,6586
26,rosc,08,16,fa7,0077,0007,7579
26,rosc,08,16,fa7,0077,0077,7581
26,rosc,08,16,fa7,0077,0777,7594
26,rosc,08,16,fa7,0077,7777,7596
26,rosc,08,16,fa7,0777,0007,8495
26,rosc,08,16,fa7,0777,0077,8522
26,rosc,08,16,fa7,0777,0777,8548
26,rosc,08,16,fa7,0777,7777,8544
26,rosc,08,16,fa7,7777,0007,10473
26,rosc,08,16,fa7,7777,0077,10473
26,rosc,08,16,fa7,7777,0777,10481
26,rosc,08,16,fa7,7777,7777,10480
26,rosc,08,16,fa6,0007,0007,10577
26,rosc,08,16,fa6,0007,0077,10563
26,rosc,08,16,fa6,0007,0777,10523
26,rosc,08,16,fa6,0007,7777,10509
26,rosc,08,16,fa6,0077,0007,14079
26,rosc,08,16,fa6,0077,0077,14108
26,rosc,08,16,fa6,0077,0777,14070
26,rosc,08,16,fa6,0077,7777,14074
26,rosc,08,16,fa6,0777,0007,13998
26,rosc,08,16,fa6,0777,0077,13967
26,rosc,08,16,fa6,0777,0777,13943
26,rosc,08,16,fa6,0777,7777,13945
26,rosc,08,16,fa6,7777,0007,13959
26,rosc,08,16,fa6,7777,0077,13957
26,rosc,08,16,fa6,7777,0777,13879
26,rosc,08,16,fa6,7777,7777,13877
26,rosc,08,21,fa4,0007,0007,3065
26,rosc,08,21,fa4,0007,0077,3292
26,rosc,08,21,fa4,0007,0777,3609
26,rosc,08,21,fa4,0007,7777,3832
26,rosc,08,21,fa4,0077,0007,3327
26,rosc,08,21,fa4,0077,0077,3601
26,rosc,08,21,fa4,0077,0777,3982
26,rosc,08,21,fa4,0077,7777,4263
26,rosc,08,21,fa4,0777,0007,3551
26,rosc,08,21,fa4,0777,0077,3867
26,rosc,08,21,fa4,0777,0777,4307
26,rosc,08,21,fa4,0777,7777,4632
26,rosc,08,21,fa4,7777,0007,3905
26,rosc,08,21,fa4,7777,0077,4292
26,rosc,08,21,fa4,7777,0777,4840
26,rosc,08,21,fa4,7777,7777,5257
26,rosc,08,21,fa5,0007,0007,3914
26,rosc,08,21,fa5,0007,0077,4349
26,rosc,08,21,fa5,0007,0777,4344
26,rosc,08,21,fa5,0007,7777,4342
26,rosc,08,21,fa5,0077,0007,4366
26,rosc,08,21,fa5,0077,0077,4914
26,rosc,08,21,fa5,0077,0777,4900
26,rosc,08,21,fa5,0077,7777,4901
26,rosc,08,21,fa5,0777,0007,4756
26,rosc,08,21,fa5,0777,0077,5416
26,rosc,08,21,fa5,0777,0777,5401
26,rosc,08,21,fa5,0777,7777,5400
26,rosc,08,21,fa5,7777,0007,5412
26,rosc,08,21,fa5,7777,0077,6287
26,rosc,08,21,fa5,7777,0777,6262
26,rosc,08,21,fa5,7777,7777,6260
26,rosc,08,21,fa7,0007,0007,5010
26,rosc,08,21,fa7,0007,0077,5014
26,rosc,08,21,fa7,0007,0777,5024
26,rosc,08,21,fa7,0007,7777,5024
26,rosc,08,21,fa7,0077,0007,5776
26,rosc,08,21,fa7,0077,0077,5791
26,rosc,08,21,fa7,0077,0777,5789
26,rosc,08,21,fa7,0077,7777,5796
26,rosc,08,21,fa7,0777,0007,6482
26,rosc,08,21,fa7,0777,0077,6495
26,rosc,08,21,fa7,0777,0777,6508
26,rosc,08,21,fa7,0777,7777,6512
26,rosc,08,21,fa7,7777,0007,7981
26,rosc,08,21,fa7,7777,0077,7982
26,rosc,08,21,fa7,7777,0777,7984
26,rosc,08,21,fa7,7777,7777,7981
26,rosc,08,21,fa6,0007,0007,8059
26,rosc,08,21,fa6,0007,0077,8044
26,rosc,08,21,fa6,0007,0777,8017
26,rosc,08,21,fa6,0007,7777,7999
26,rosc,08,21,fa6,0077,0007,10717
26,rosc,08,21,fa6,0077,0077,10736
26,rosc,08,21,fa6,0077,0777,10718
26,rosc,08,21,fa6,0077,7777,10702
26,rosc,08,21,fa6,0777,0007,10663
26,rosc,08,21,fa6,0777,0077,10624
26,rosc,08,21,fa6,0777,0777,10623
26,rosc,08,21,fa6,0777,7777,10614
26,rosc,08,21,fa6,7777,0007,10624
26,rosc,08,21,fa6,7777,0077,10621
26,rosc,08,21,fa6,7777,0777,10574
26,rosc,08,21,fa6,7777,7777,10566
26,rosc,08,26,fa4,0007,0007,2472
26,rosc,08,26,fa4,0007,0077,2657
26,rosc,08,26,fa4,0007,0777,2912
26,rosc,08,26,fa4,0007,7777,3096
26,rosc,08,26,fa4,0077,0007,2687
26,rosc,08,26,fa4,0077,0077,2908
26,rosc,08,26,fa4,0077,0777,3214
26,rosc,08,26,fa4,0077,7777,3437
26,rosc,08,26,fa4,0777,0007,2869
26,rosc,08,26,fa4,0777,0077,3123
26,rosc,08,26,fa4,0777,0777,3479
26,rosc,08,26,fa4,0777,7777,3742
26,rosc,08,26,fa4,7777,0007,3154
26,rosc,08,26,fa4,7777,0077,3465
26,rosc,08,26,fa4,7777,0777,3909
26,rosc,08,26,fa4,7777,7777,4246
26,rosc,08,26,fa5,0007,0007,3160
26,rosc,08,26,fa5,0007,0077,3511
26,rosc,08,26,fa5,0007,0777,3502
26,rosc,08,26,fa5,0007,7777,3501
26,rosc,08,26,fa5,0077,0007,3518
26,rosc,08,26,fa5,0077,0077,3964
26,rosc,08,26,fa5,0077,0777,3955
26,rosc,08,26,fa5,0077,7777,3952
26,rosc,08,26,fa5,0777,0007,3841
26,rosc,08,26,fa5,0777,0077,4377
26,rosc,08,26,fa5,0777,0777,4363
26,rosc,08,26,fa5,0777,7777,4365
26,rosc,08,26,fa5,7777,0007,4370
26,rosc,08,26,fa5,7777,0077,5075
26,rosc,08,26,fa5,7777,0777,5057
26,rosc,08,26,fa5,7777,7777,5056
26,rosc,08,26,fa7,0007,0007,4046
26,rosc,08,26,fa7,0007,0077,4051
26,rosc,08,26,fa7,0007,0777,4054
26,rosc,08,26,fa7,0007,7777,4055
26,rosc,08,26,fa7,0077,0007,4655
26,rosc,08,26,fa7,0077,0077,4674
26,rosc,08,26,fa7,0077,0777,4677
26,rosc,08,26,fa7,0077,7777,4680
26,rosc,08,26,fa7,0777,0007,5236
26,rosc,08,26,fa7,0777,0077,5245
26,rosc,08,26,fa7,0777,0777,5252
26,rosc,08,26,fa7,0777,7777,5256
26,rosc,08,26,fa7,7777,0007,6441
26,rosc,08,26,fa7,7777,0077,6440
26,rosc,08,26,fa7,7777,0777,6448
26,rosc,08,26,fa7,7777,7777,6441
26,rosc,08,26,fa6,0007,0007,6513
26,rosc,08,26,fa6,0007,0077,6499
26,rosc,08,26,fa6,0007,0777,6478
26,rosc,08,26,fa6,0007,7777,6464
26,rosc,08,26,fa6,0077,0007,8663
26,rosc,08,26,fa6,0077,0077,8673
26,rosc,08,26,fa6,0077,0777,8652
26,rosc,08,26,fa6,0077,7777,8657
26,rosc,08,26,fa6,0777,0007,8617
26,rosc,08,26,fa6,0777,0077,8596
26,rosc,08,26,fa6,0777,0777,8586
26,rosc,08,26,fa6,0777,7777,8581
26,rosc,08,26,fa6,7777,0007,8589
26,rosc,08,26,fa6,7777,0077,8574
26,rosc,08,26,fa6,7777,0777,8549
26,rosc,08,26,fa6,7777,7777,8536
26,rosc,07,01,fa4,0007,0007,53345
26,rosc,07,01,fa4,0007,0077,57352
26,rosc,07,01,fa4,0007,0777,63068
26,rosc,07,01,fa4,0007,7777,67008
26,rosc,07,01,fa4,0077,0007,57953
26,rosc,07,01,fa4,0077,0077,62720
26,rosc,07,01,fa4,0077,0777,69608
26,rosc,07,01,fa4,0077,7777,74424
26,rosc,07,01,fa4,0777,0007,61827
26,rosc,07,01,fa4,0777,0077,67317
26,rosc,07,01,fa4,0777,0777,75304
26,rosc,07,01,fa4,0777,7777,81067
26,rosc,07,01,fa4,7777,0007,68061
26,rosc,07,01,fa4,7777,0077,74739
26,rosc,07,01,fa4,7777,0777,84697
26,rosc,07,01,fa4,7777,7777,92054
26,rosc,07,01,fa5,0007,0007,68290
26,rosc,07,01,fa5,0007,0077,75980
26,rosc,07,01,fa5,0007,0777,75863
26,rosc,07,01,fa5,0007,7777,75900
26,rosc,07,01,fa5,0077,0007,76120
26,rosc,07,01,fa5,0077,0077,85868
26,rosc,07,01,fa5,0077,0777,85653
26,rosc,07,01,fa5,0077,7777,85579
26,rosc,07,01,fa5,0777,0007,83110
26,rosc,07,01,fa5,0777,0077,94812
26,rosc,07,01,fa5,0777,0777,94505
26,rosc,07,01,fa5,0777,7777,94499
26,rosc,07,01,fa5,7777,0007,94580
26,rosc,07,01,fa5,7777,0077,110082
26,rosc,07,01,fa5,7777,0777,109521
26,rosc,07,01,fa5,7777,7777,109534
26,rosc,07,01,fa7,0007,0007,87523
26,rosc,07,01,fa7,0007,0077,87510
26,rosc,07,01,fa7,0007,0777,87717
26,rosc,07,01,fa7,0007,7777,87727
26,rosc,07,01,fa7,0077,0007,100552
26,rosc,07,01,fa7,0077,0077,100905
26,rosc,07,01,fa7,0077,0777,101097
26,rosc,07,01,fa7,0077,7777,100942
26,rosc,07,01,fa7,0777,0007,113187
26,rosc,07,01,fa7,0777,0077,113328
26,rosc,07,01,fa7,0777,0777,113622
26,rosc,07,01,fa7,0777,7777,113682
26,rosc,07,01,fa7,7777,0007,139793
26,rosc,07,01,fa7,7777,0077,139695
26,rosc,07,01,fa7,7777,0777,139928
26,rosc,07,01,fa7,7777,7777,140000
26,rosc,07,01,fa6,0007,0007,141080
26,rosc,07,01,fa6,0007,0077,140685
26,rosc,07,01,fa6,0007,0777,140317
26,rosc,07,01,fa6,0007,7777,140004
26,rosc,07,01,fa6,0077,0007,187620
26,rosc,07,01,fa6,0077,0077,187952
26,rosc,07,01,fa6,0077,0777,187567
26,rosc,07,01,fa6,0077,7777,187368
26,rosc,07,01,fa6,0777,0007,186813
26,rosc,07,01,fa6,0777,0077,186136
26,rosc,07,01,fa6,0777,0777,186004
26,rosc,07,01,fa6,0777,7777,185971
26,rosc,07,01,fa6,7777,0007,186051
26,rosc,07,01,fa6,7777,0077,186012
26,rosc,07,01,fa6,7777,0777,185112
26,rosc,07,01,fa6,7777,7777,185127
26,rosc,07,06,fa4,0007,0007,8895
26,rosc,07,06,fa4,0007,0077,9561
26,rosc,07,06,fa4,0007,0777,10504
26,rosc,07,06,fa4,0007,7777,11164
26,rosc,07,06,fa4,0077,0007,9661
26,rosc,07,06,fa4,0077,0077,10453
26,rosc,07,06,fa4,0077,0777,11594
26,rosc,07,06,fa4,0077,7777,12409
26,rosc,07,06,fa4,0777,0007,10312
26,rosc,07,06,fa4,0777,0077,11220
26,rosc,07,06,fa4,0777,0777,12549
26,rosc,07,06,fa4,0777,7777,13509
26,rosc,07,06,fa4,7777,0007,11342
26,rosc,07,06,fa4,7777,0077,12457
26,rosc,07,06,fa4,7777,0777,14111
26,rosc,07,06,fa4,7777,7777,15345
26,rosc,07,06,fa5,0007,0007,11393
26,rosc,07,06,fa5,0007,0077,12659
26,rosc,07,06,fa5,0007,0777,12645
26,rosc,07,06,fa5,0007,7777,12646
26,rosc,07,06,fa5,0077,0007,12685
26,rosc,07,06,fa5,0077,0077,14294
26,rosc,07,06,fa5,0077,0777,14268
26,rosc,07,06,fa5,0077,7777,14262
26,rosc,07,06,fa5,0777,0007,13836
26,rosc,07,06,fa5,0777,0077,15780
26,rosc,07,06,fa5,0777,0777,15738
26,rosc,07,06,fa5,0777,7777,15746
26,rosc,07,06,fa5,7777,0007,15767
26,rosc,07,06,fa5,7777,0077,18346
26,rosc,07,06,fa5,7777,0777,18278
26,rosc,07,06,fa5,7777,7777,18278
26,rosc,07,06,fa7,0007,0007,14589
26,rosc,07,06,fa7,0007,0077,14593
26,rosc,07,06,fa7,0007,0777,14637
26,rosc,07,06,fa7,0007,7777,14625
26,rosc,07,06,fa7,0077,0007,16783
26,rosc,07,06,fa7,0077,0077,16827
26,rosc,07,06,fa7,0077,0777,16865
26,rosc,07,06,fa7,0077,7777,16851
26,rosc,07,06,fa7,0777,0007,18875
26,rosc,07,06,fa7,0777,0077,18919
26,rosc,07,06,fa7,0777,0777,18956
26,rosc,07,06,fa7,0777,7777,18977
26,rosc,07,06,fa7,7777,0007,23298
26,rosc,07,06,fa7,7777,0077,23298
26,rosc,07,06,fa7,7777,0777,23321
26,rosc,07,06,fa7,7777,7777,23322
26,rosc,07,06,fa6,0007,0007,23492
26,rosc,07,06,fa6,0007,0077,23484
26,rosc,07,06,fa6,0007,0777,23387
26,rosc,07,06,fa6,0007,7777,23321
26,rosc,07,06,fa6,0077,0007,31276
26,rosc,07,06,fa6,0077,0077,31335
26,rosc,07,06,fa6,0077,0777,31266
26,rosc,07,06,fa6,0077,7777,31259
26,rosc,07,06,fa6,0777,0007,31133
26,rosc,07,06,fa6,0777,0077,31036
26,rosc,07,06,fa6,0777,0777,31002
26,rosc,07,06,fa6,0777,7777,31004
26,rosc,07,06,fa6,7777,0007,30997
26,rosc,07,06,fa6,7777,0077,30974
26,rosc,07,06,fa6,7777,0777,30831
26,rosc,07,06,fa6,7777,7777,30832
26,rosc,07,11,fa4,0007,0007,4851
26,rosc,07,11,fa4,0007,0077,5216
26,rosc,07,11,fa4,0007,0777,5731
26,rosc,07,11,fa4,0007,7777,6093
26,rosc,07,11,fa4,0077,0007,5266
26,rosc,07,11,fa4,0077,0077,5703
26,rosc,07,11,fa4,0077,0777,6323
26,rosc,07,11,fa4,0077,7777,6761
26,rosc,07,11,fa4,0777,0007,5625
26,rosc,07,11,fa4,0777,0077,6118
26,rosc,07,11,fa4,0777,0777,6844
26,rosc,07,11,fa4,0777,7777,7368
26,rosc,07,11,fa4,7777,0007,6187
26,rosc,07,11,fa4,7777,0077,6793
26,rosc,07,11,fa4,7777,0777,7701
26,rosc,07,11,fa4,7777,7777,8365
26,rosc,07,11,fa5,0007,0007,6211
26,rosc,07,11,fa5,0007,0077,6916
26,rosc,07,11,fa5,0007,0777,6897
26,rosc,07,11,fa5,0007,7777,6889
26,rosc,07,11,fa5,0077,0007,6918
26,rosc,07,11,fa5,0077,0077,7805
26,rosc,07,11,fa5,0077,0777,7781
26,rosc,07,11,fa5,0077,7777,7769
26,rosc,07,11,fa5,0777,0007,7544
26,rosc,07,11,fa5,0777,0077,8609
26,rosc,07,11,fa5,0777,0777,8583
26,rosc,07,11,fa5,0777,7777,8579
26,rosc,07,11,fa5,7777,0007,8588
26,rosc,07,11,fa5,7777,0077,9993
26,rosc,07,11,fa5,7777,0777,9956
26,rosc,07,11,fa5,7777,7777,9959
26,rosc,07,11,fa7,0007,0007,7953
26,rosc,07,11,fa7,0007,0077,7963
26,rosc,07,11,fa7,0007,0777,7987
26,rosc,07,11,fa7,0007,7777,7982
26,rosc,07,11,fa7,0077,0007,9149
26,rosc,07,11,fa7,0077,0077,9161
26,rosc,07,11,fa7,0077,0777,9186
26,rosc,07,11,fa7,0077,7777,9189
26,rosc,07,11,fa7,0777,0007,10288
26,rosc,07,11,fa7,0777,0077,10317
26,rosc,07,11,fa7,0777,0777,10334
26,rosc,07,11,fa7,0777,7777,10341
26,rosc,07,11,fa7,7777,0007,12707
26,rosc,07,11,fa7,7777,0077,12695
26,rosc,07,11,fa7,7777,0777,12706
26,rosc,07,11,fa7,7777,7777,12704
26,rosc,07,11,fa6,0007,0007,12820
26,rosc,07,11,fa6,0007,0077,12792
26,rosc,07,11,fa6,0007,0777,12750
26,rosc,07,11,fa6,0007,7777,12719
26,rosc,07,11,fa6,0077,0007,17041
26,rosc,07,11,fa6,0077,0077,17077
26,rosc,07,11,fa6,0077,0777,17042
26,rosc,07,11,fa6,0077,7777,17047
26,rosc,07,11,fa6,0777,0007,16979
26,rosc,07,11,fa6,0777,0077,16912
26,rosc,07,11,fa6,0777,0777,16902
26,rosc,07,11,fa6,0777,7777,16876
26,rosc,07,11,fa6,7777,0007,16912
26,rosc,07,11,fa6,7777,0077,16900
26,rosc,07,11,fa6,7777,0777,16820
26,rosc,07,11,fa6,7777,7777,16811
26,rosc,07,16,fa4,0007,0007,3332
26,rosc,07,16,fa4,0007,0077,3585
26,rosc,07,16,fa4,0007,0777,3940
26,rosc,07,16,fa4,0007,7777,4186
26,rosc,07,16,fa4,0077,0007,3619
26,rosc,07,16,fa4,0077,0077,3916
26,rosc,07,16,fa4,0077,0777,4348
26,rosc,07,16,fa4,0077,7777,4647
26,rosc,07,16,fa4,0777,0007,3864
26,rosc,07,16,fa4,0777,0077,4208
26,rosc,07,16,fa4,0777,0777,4706
26,rosc,07,16,fa4,0777,7777,5064
26,rosc,07,16,fa4,7777,0007,4254
26,rosc,07,16,fa4,7777,0077,4672
26,rosc,07,16,fa4,7777,0777,5294
26,rosc,07,16,fa4,7777,7777,5752
26,rosc,07,16,fa5,0007,0007,4267
26,rosc,07,16,fa5,0007,0077,4749
26,rosc,07,16,fa5,0007,0777,4742
26,rosc,07,16,fa5,0007,7777,4736
26,rosc,07,16,fa5,0077,0007,4751
26,rosc,07,16,fa5,0077,0077,5359
26,rosc,07,16,fa5,0077,0777,5348
26,rosc,07,16,fa5,0077,7777,5345
26,rosc,07,16,fa5,0777,0007,5191
26,rosc,07,16,fa5,0777,0077,5923
26,rosc,07,16,fa5,0777,0777,5905
26,rosc,07,16,fa5,0777,7777,5899
26,rosc,07,16,fa5,7777,0007,5910
26,rosc,07,16,fa5,7777,0077,6878
26,rosc,07,16,fa5,7777,0777,6847
26,rosc,07,16,fa5,7777,7777,6846
26,rosc,07,16,fa7,0007,0007,5465
26,rosc,07,16,fa7,0007,0077,5472
26,rosc,07,16,fa7,0007,0777,5483
26,rosc,07,16,fa7,0007,7777,5482
26,rosc,07,16,fa7,0077,0007,6287
26,rosc,07,16,fa7,0077,0077,6302
26,rosc,07,16,fa7,0077,0777,6321
26,rosc,07,16,fa7,0077,7777,6309
26,rosc,07,16,fa7,0777,0007,7073
26,rosc,07,16,fa7,0777,0077,7092
26,rosc,07,16,fa7,0777,0777,7105
26,rosc,07,16,fa7,0777,7777,7108
26,rosc,07,16,fa7,7777,0007,8740
26,rosc,07,16,fa7,7777,0077,8740
26,rosc,07,16,fa7,7777,0777,8740
26,rosc,07,16,fa7,7777,7777,8750
26,rosc,07,16,fa6,0007,0007,8809
26,rosc,07,16,fa6,0007,0077,8799
26,rosc,07,16,fa6,0007,0777,8771
26,rosc,07,16,fa6,0007,7777,8747
26,rosc,07,16,fa6,0077,0007,11722
26,rosc,07,16,fa6,0077,0077,11746
26,rosc,07,16,fa6,0077,0777,11726
26,rosc,07,16,fa6,0077,7777,11719
26,rosc,07,16,fa6,0777,0007,11676
26,rosc,07,16,fa6,0777,0077,11632
26,rosc,07,16,fa6,0777,0777,11618
26,rosc,07,16,fa6,0777,7777,11620
26,rosc,07,16,fa6,7777,0007,11627
26,rosc,07,16,fa6,7777,0077,11616
26,rosc,07,16,fa6,7777,0777,11571
26,rosc,07,16,fa6,7777,7777,11555
26,rosc,07,21,fa4,0007,0007,2541
26,rosc,07,21,fa4,0007,0077,2731
26,rosc,07,21,fa4,0007,0777,3003
26,rosc,07,21,fa4,0007,7777,3190
26,rosc,07,21,fa4,0077,0007,2759
26,rosc,07,21,fa4,0077,0077,2985
26,rosc,07,21,fa4,0077,0777,3313
26,rosc,07,21,fa4,0077,7777,3541
26,rosc,07,21,fa4,0777,0007,2945
26,rosc,07,21,fa4,0777,0077,3206
26,rosc,07,21,fa4,0777,0777,3587
26,rosc,07,21,fa4,0777,7777,3860
26,rosc,07,21,fa4,7777,0007,3242
26,rosc,07,21,fa4,7777,0077,3561
26,rosc,07,21,fa4,7777,0777,4034
26,rosc,07,21,fa4,7777,7777,4383
26,rosc,07,21,fa5,0007,0007,3255
26,rosc,07,21,fa5,0007,0077,3621
26,rosc,07,21,fa5,0007,0777,3614
26,rosc,07,21,fa5,0007,7777,3614
26,rosc,07,21,fa5,0077,0007,3625
26,rosc,07,21,fa5,0077,0077,4091
26,rosc,07,21,fa5,0077,0777,4080
26,rosc,07,21,fa5,0077,7777,4073
26,rosc,07,21,fa5,0777,0007,3957
26,rosc,07,21,fa5,0777,0077,4512
26,rosc,07,21,fa5,0777,0777,4500
26,rosc,07,21,fa5,0777,7777,4498
26,rosc,07,21,fa5,7777,0007,4504
26,rosc,07,21,fa5,7777,0077,5240
26,rosc,07,21,fa5,7777,0777,5221
26,rosc,07,21,fa5,7777,7777,5220
26,rosc,07,21,fa7,0007,0007,4164
26,rosc,07,21,fa7,0007,0077,4171
26,rosc,07,21,fa7,0007,0777,4176
26,rosc,07,21,fa7,0007,7777,4180
26,rosc,07,21,fa7,0077,0007,4791
26,rosc,07,21,fa7,0077,0077,4802
26,rosc,07,21,fa7,0077,0777,4812
26,rosc,07,21,fa7,0077,7777,4814
26,rosc,07,21,fa7,0777,0007,5392
26,rosc,07,21,fa7,0777,0077,5412
26,rosc,07,21,fa7,0777,0777,5416
26,rosc,07,21,fa7,0777,7777,5410
26,rosc,07,21,fa7,7777,0007,6652
26,rosc,07,21,fa7,7777,0077,6658
26,rosc,07,21,fa7,7777,0777,6661
26,rosc,07,21,fa7,7777,7777,6659
26,rosc,07,21,fa6,0007,0007,6713
26,rosc,07,21,fa6,0007,0077,6699
26,rosc,07,21,fa6,0007,0777,6678
26,rosc,07,21,fa6,0007,7777,6668
26,rosc,07,21,fa6,0077,0007,8937
26,rosc,07,21,fa6,0077,0077,8948
26,rosc,07,21,fa6,0077,0777,8932
26,rosc,07,21,fa6,0077,7777,8932
26,rosc,07,21,fa6,0777,0007,8894
26,rosc,07,21,fa6,0777,0077,8873
26,rosc,07,21,fa6,0777,0777,8858
26,rosc,07,21,fa6,0777,7777,8848
26,rosc,07,21,fa6,7777,0007,8867
26,rosc,07,21,fa6,7777,0077,8852
26,rosc,07,21,fa6,7777,0777,8808
