vreg,divider,range,freqa,freqb,clock_freq
11,01,fa6,0005,7777,254719
11,01,fa6,0007,0001,260835
11,01,fa6,0007,0003,260784
11,01,fa6,0007,0005,260631
11,01,fa6,0007,0007,260522
11,01,fa6,0007,0017,259907
11,01,fa6,0007,0037,259955
11,01,fa6,0007,0057,260022
11,01,fa6,0007,0077,259915
11,01,fa6,0007,0177,259473
11,01,fa6,0007,0377,259196
11,01,fa6,0007,0577,259213
11,01,fa6,0007,0777,259065
11,01,fa6,0007,1777,258676
11,01,fa6,0007,3777,258657
11,01,fa6,0007,5777,258635
11,01,fa6,0007,7777,258536
11,01,fa6,0017,0001,309929
11,01,fa6,0017,0003,309935
11,01,fa6,0017,0005,310066
11,01,fa6,0017,0007,309955
11,01,fa6,0017,0017,308980
11,01,fa6,0017,0037,308973
11,01,fa6,0017,0057,308842
11,01,fa6,0017,0077,308822
11,01,fa6,0017,0177,308716
11,01,fa6,0017,0377,308536
11,01,fa6,0017,0577,308560
11,01,fa6,0017,0777,308455
11,01,fa6,0017,1777,308412
11,01,fa6,0017,3777,308423
11,01,fa6,0017,5777,308440
11,01,fa6,0017,7777,308312
11,01,fa6,0037,0001,329486
11,01,fa6,0037,0003,329272
11,01,fa6,0037,0005,329314
11,01,fa6,0037,0007,329063
11,01,fa6,0037,0017,329139
11,01,fa6,0037,0037,329035
11,01,fa6,0037,0057,328990
11,01,fa6,0037,0077,328848
11,01,fa6,0037,0177,328597
11,01,fa6,0037,0377,328551
11,01,fa6,0037,0577,328805
11,01,fa6,0037,0777,328657
11,01,fa6,0037,1777,328677
11,01,fa6,0037,3777,328667
11,01,fa6,0037,5777,328832
11,01,fa6,0037,7777,328710
11,01,fa6,0057,0001,330452
11,01,fa6,0057,0003,330297
11,01,fa6,0057,0005,330307
11,01,fa6,0057,0007,330303
11,01,fa6,0057,0017,330334
11,01,fa6,0057,0037,330002
11,01,fa6,0057,0057,329861
11,01,fa6,0057,0077,329827
11,01,fa6,0057,0177,329514
11,01,fa6,0057,0377,329510
11,01,fa6,0057,0577,329246
11,01,fa6,0057,0777,329326
11,01,fa6,0057,1777,329136
11,01,fa6,0057,3777,329197
11,01,fa6,0057,5777,329208
11,01,fa6,0057,7777,329292
11,01,fa6,0077,0001,341130
11,01,fa6,0077,0003,341402
11,01,fa6,0077,0005,341417
11,01,fa6,0077,0007,341227
11,01,fa6,0077,0017,341337
11,01,fa6,0077,0037,341297
11,01,fa6,0077,0057,341224
11,01,fa6,0077,0077,341046
11,01,fa6,0077,0177,340554
11,01,fa6,0077,0377,340494
11,01,fa6,0077,0577,340482
11,01,fa6,0077,0777,340499
11,01,fa6,0077,1777,340426
11,01,fa6,0077,3777,340418
11,01,fa6,0077,5777,340365
11,01,fa6,0077,7777,340360
11,01,fa6,0177,0001,340433
11,01,fa6,0177,0003,340397
11,01,fa6,0177,0005,340505
11,01,fa6,0177,0007,340596
11,01,fa6,0177,0017,340179
11,01,fa6,0177,0037,339932
11,01,fa6,0177,0057,340027
11,01,fa6,0177,0077,340025
11,01,fa6,0177,0177,339924
11,01,fa6,0177,0377,339826
11,01,fa6,0177,0577,339856
11,01,fa6,0177,0777,339800
11,01,fa6,0177,1777,339635
11,01,fa6,0177,3777,339647
11,01,fa6,0177,5777,339637
11,01,fa6,0177,7777,339654
11,01,fa6,0377,0001,339828
11,01,fa6,0377,0003,339846
11,01,fa6,0377,0005,339954
11,01,fa6,0377,0007,339834
11,01,fa6,0377,0017,339109
11,01,fa6,0377,0037,339098
11,01,fa6,0377,0057,338570
11,01,fa6,0377,0077,338942
11,01,fa6,0377,0177,338894
11,01,fa6,0377,0377,338673
11,01,fa6,0377,0577,338615
11,01,fa6,0377,0777,338563
11,01,fa6,0377,1777,338710
11,01,fa6,0377,3777,338470
11,01,fa6,0377,5777,338472
11,01,fa6,0377,7777,338459
11,01,fa6,0577,0001,339704
11,01,fa6,0577,0003,339838
11,01,fa6,0577,0005,339991
11,01,fa6,0577,0007,339787
11,01,fa6,0577,0017,339204
11,01,fa6,0577,0037,338715
11,01,fa6,0577,0057,338986
11,01,fa6,0577,0077,339168
11,01,fa6,0577,0177,338966
11,01,fa6,0577,0377,338912
11,01,fa6,0577,0577,339052
11,01,fa6,0577,0777,339000
11,01,fa6,0577,1777,338882
11,01,fa6,0577,3777,338924
11,01,fa6,0577,5777,338890
11,01,fa6,0577,7777,338870
11,01,fa6,0777,0001,339272
11,01,fa6,0777,0003,339082
11,01,fa6,0777,0005,339020
11,01,fa6,0777,0007,338904
11,01,fa6,0777,0017,338077
11,01,fa6,0777,0037,338184
11,01,fa6,0777,0057,338312
11,01,fa6,0777,0077,338134
11,01,fa6,0777,0177,338034
11,01,fa6,0777,0377,337987
11,01,fa6,0777,0577,338046
11,01,fa6,0777,0777,338002
11,01,fa6,0777,1777,337851
11,01,fa6,0777,3777,337802
11,01,fa6,0777,5777,337865
11,01,fa6,0777,7777,337978
11,01,fa6,1777,0001,338264
11,01,fa6,1777,0003,338136
11,01,fa6,1777,0005,338128
11,01,fa6,1777,0007,338155
11,01,fa6,1777,0017,338221
11,01,fa6,1777,0037,338054
11,01,fa6,1777,0057,338113
11,01,fa6,1777,0077,338136
11,01,fa6,1777,0177,337719
11,01,fa6,1777,0377,337488
11,01,fa6,1777,0577,337503
11,01,fa6,1777,0777,337288
11,01,fa6,1777,1777,337095
11,01,fa6,1777,3777,336483
11,01,fa6,1777,5777,336466
11,01,fa6,1777,7777,336389
11,01,fa6,3777,0001,338131
11,01,fa6,3777,0003,338271
11,01,fa6,3777,0005,338274
11,01,fa6,3777,0007,338201
11,01,fa6,3777,0017,338163
11,01,fa6,3777,0037,337991
11,01,fa6,3777,0057,338127
11,01,fa6,3777,0077,338049
11,01,fa6,3777,0177,337537
11,01,fa6,3777,0377,337319
11,01,fa6,3777,0577,337283
11,01,fa6,3777,0777,337223
11,01,fa6,3777,1777,336306
11,01,fa6,3777,3777,336291
11,01,fa6,3777,5777,336118
11,01,fa6,3777,7777,336221
11,01,fa6,5777,0001,338195
11,01,fa6,5777,0003,338204
11,01,fa6,5777,0005,338260
11,01,fa6,5777,0007,338282
11,01,fa6,5777,0017,338250
11,01,fa6,5777,0037,337952
11,01,fa6,5777,0057,338160
11,01,fa6,5777,0077,338178
11,01,fa6,5777,0177,337477
11,01,fa6,5777,0377,337483
11,01,fa6,5777,0577,337397
11,01,fa6,5777,0777,337407
11,01,fa6,5777,1777,336443
11,01,fa6,5777,3777,336265
11,01,fa6,5777,5777,336196
11,01,fa6,5777,7777,336188
11,01,fa6,7777,0001,338079
11,01,fa6,7777,0003,338153
11,01,fa6,7777,0005,338191
11,01,fa6,7777,0007,338243
11,01,fa6,7777,0017,338084
11,01,fa6,7777,0037,337967
11,01,fa6,7777,0057,337832
11,01,fa6,7777,0077,337849
11,01,fa6,7777,0177,337334
11,01,fa6,7777,0377,337159
11,01,fa6,7777,0577,337224
11,01,fa6,7777,0777,337018
11,01,fa6,7777,1777,335860
11,01,fa6,7777,3777,336099
11,01,fa6,7777,5777,335915
11,01,fa6,7777,7777,335869
11,02,fa4,0001,0001,47628
11,02,fa4,0001,0003,48117
11,02,fa4,0001,0005,48181
11,02,fa4,0001,0007,48381
11,02,fa4,0001,0017,50749
11,02,fa4,0001,0037,51545
11,02,fa4,0001,0057,51496
11,02,fa4,0001,0077,51945
11,02,fa4,0001,0177,54875
11,02,fa4,0001,0377,55861
11,02,fa4,0001,0577,55881
11,02,fa4,0001,0777,56418
11,02,fa4,0001,1777,58594
11,02,fa4,0001,3777,59359
11,02,fa4,0001,5777,59457
11,02,fa4,0001,7777,59802
11,02,fa4,0003,0001,48207
11,02,fa4,0003,0003,48722
11,02,fa4,0003,0005,48771
11,02,fa4,0003,0007,48957
11,02,fa4,0003,0017,51399
11,02,fa4,0003,0037,52218
11,02,fa4,0003,0057,52162
11,02,fa4,0003,0077,52648
11,02,fa4,0003,0177,55658
11,02,fa4,0003,0377,56687
11,02,fa4,0003,0577,56723
11,02,fa4,0003,0777,57244
11,02,fa4,0003,1777,59486
11,02,fa4,0003,3777,60252
11,02,fa4,0003,5777,60366
11,02,fa4,0003,7777,60754
11,02,fa4,0005,0001,48216
11,02,fa4,0005,0003,48703
11,02,fa4,0005,0005,48787
11,02,fa4,0005,0007,48977
11,02,fa4,0005,0017,51415
11,02,fa4,0005,0037,52268
11,02,fa4,0005,0057,52179
11,02,fa4,0005,0077,52606
11,02,fa4,0005,0177,55666
11,02,fa4,0005,0377,56705
11,02,fa4,0005,0577,56736
11,02,fa4,0005,0777,57254
11,02,fa4,0005,1777,59505
11,02,fa4,0005,3777,60264
11,02,fa4,0005,5777,60352
11,02,fa4,0005,7777,60728
11,02,fa4,0007,0001,48500
11,02,fa4,0007,0003,49009
11,02,fa4,0007,0005,49060
11,02,fa4,0007,0007,49248
11,02,fa4,0007,0017,51737
11,02,fa4,0007,0037,52579
11,02,fa4,0007,0057,52518
11,02,fa4,0007,0077,52969
11,02,fa4,0007,0177,56051
11,02,fa4,0007,0377,57087
11,02,fa4,0007,0577,57127
11,02,fa4,0007,0777,57654
11,02,fa4,0007,1777,59893
11,02,fa4,0007,3777,60708
11,02,fa4,0007,5777,60809
11,02,fa4,0007,7777,61180
11,02,fa4,0017,0001,51210
11,02,fa4,0017,0003,51766
11,02,fa4,0017,0005,51820
11,02,fa4,0017,0007,52076
11,02,fa4,0017,0017,54860
11,02,fa4,0017,0037,55775
11,02,fa4,0017,0057,55708
11,02,fa4,0017,0077,56222
11,02,fa4,0017,0177,59691
11,02,fa4,0017,0377,60857
11,02,fa4,0017,0577,60902
11,02,fa4,0017,0777,61488
11,02,fa4,0017,1777,64073
11,02,fa4,0017,3777,64971
11,02,fa4,0017,5777,65102
11,02,fa4,0017,7777,65548
11,02,fa4,0037,0001,52095
11,02,fa4,0037,0003,52675
11,02,fa4,0037,0005,52768
11,02,fa4,0037,0007,52984
11,02,fa4,0037,0017,55846
11,02,fa4,0037,0037,56829
11,02,fa4,0037,0057,56767
11,02,fa4,0037,0077,57333
11,02,fa4,0037,0177,60919
11,02,fa4,0037,0377,62149
11,02,fa4,0037,0577,62207
11,02,fa4,0037,0777,62833
11,02,fa4,0037,1777,65517
11,02,fa4,0037,3777,66451
11,02,fa4,0037,5777,66593
11,02,fa4,0037,7777,67075
11,02,fa4,0057,0001,52136
11,02,fa4,0057,0003,52713
11,02,fa4,0057,0005,52776
11,02,fa4,0057,0007,53025
11,02,fa4,0057,0017,55889
11,02,fa4,0057,0037,56852
11,02,fa4,0057,0057,56833
11,02,fa4,0057,0077,57331
11,02,fa4,0057,0177,60950
11,02,fa4,0057,0377,62190
11,02,fa4,0057,0577,62220
11,02,fa4,0057,0777,62839
11,02,fa4,0057,1777,65546
11,02,fa4,0057,3777,66470
11,02,fa4,0057,5777,66596
11,02,fa4,0057,7777,67052
11,02,fa4,0077,0001,52583
11,02,fa4,0077,0003,53191
11,02,fa4,0077,0005,53255
11,02,fa4,0077,0007,53503
11,02,fa4,0077,0017,56444
11,02,fa4,0077,0037,57434
11,02,fa4,0077,0057,57361
11,02,fa4,0077,0077,57895
11,02,fa4,0077,0177,61581
11,02,fa4,0077,0377,62842
11,02,fa4,0077,0577,62891
11,02,fa4,0077,0777,63534
11,02,fa4,0077,1777,66287
11,02,fa4,0077,3777,67259
11,02,fa4,0077,5777,67389
11,02,fa4,0077,7777,67837
11,02,fa4,0177,0001,54745
11,02,fa4,0177,0003,55407
11,02,fa4,0177,0005,55465
11,02,fa4,0177,0007,55749
11,02,fa4,0177,0017,58902
11,02,fa4,0177,0037,60007
11,02,fa4,0177,0057,59926
11,02,fa4,0177,0077,60538
11,02,fa4,0177,0177,64571
11,02,fa4,0177,0377,65967
11,02,fa4,0177,0577,66013
11,02,fa4,0177,0777,66676
11,02,fa4,0177,1777,69728
11,02,fa4,0177,3777,70801
11,02,fa4,0177,5777,70933
11,02,fa4,0177,7777,71456
11,02,fa4,0377,0001,55524
11,02,fa4,0377,0003,56185
11,02,fa4,0377,0005,56286
11,02,fa4,0377,0007,56550
11,02,fa4,0377,0017,59814
11,02,fa4,0377,0037,60933
11,02,fa4,0377,0057,60855
11,02,fa4,0377,0077,61457
11,02,fa4,0377,0177,65640
11,02,fa4,0377,0377,67064
11,02,fa4,0377,0577,67123
11,02,fa4,0377,0777,67846
11,02,fa4,0377,1777,71001
11,02,fa4,0377,3777,72085
11,02,fa4,0377,5777,72245
11,02,fa4,0377,7777,72797
11,02,fa4,0577,0001,55640
11,02,fa4,0577,0003,56293
11,02,fa4,0577,0005,56373
11,02,fa4,0577,0007,56632
11,02,fa4,0577,0017,59914
11,02,fa4,0577,0037,61037
11,02,fa4,0577,0057,60966
11,02,fa4,0577,0077,61586
11,02,fa4,0577,0177,65758
11,02,fa4,0577,0377,67231
11,02,fa4,0577,0577,67302
11,02,fa4,0577,0777,68037
11,02,fa4,0577,1777,71216
11,02,fa4,0577,3777,72321
11,02,fa4,0577,5777,72449
11,02,fa4,0577,7777,72980
11,02,fa4,0777,0001,55973
11,02,fa4,0777,0003,56660
11,02,fa4,0777,0005,56753
11,02,fa4,0777,0007,57030
11,02,fa4,0777,0017,60335
11,02,fa4,0777,0037,61502
11,02,fa4,0777,0057,61424
11,02,fa4,0777,0077,62026
11,02,fa4,0777,0177,66287
11,02,fa4,0777,0377,67764
11,02,fa4,0777,0577,67820
11,02,fa4,0777,0777,68556
11,02,fa4,0777,1777,71768
11,02,fa4,0777,3777,72915
11,02,fa4,0777,5777,73086
11,02,fa4,0777,7777,73616
11,02,fa4,1777,0001,59166
11,02,fa4,1777,0003,60013
11,02,fa4,1777,0005,60061
11,02,fa4,1777,0007,60473
11,02,fa4,1777,0017,64234
11,02,fa4,1777,0037,65535
11,02,fa4,1777,0057,65444
11,02,fa4,1777,0077,66150
11,02,fa4,1777,0177,71021
11,02,fa4,1777,0377,72695
11,02,fa4,1777,0577,72734
11,02,fa4,1777,0777,73614
11,02,fa4,1777,1777,77361
11,02,fa4,1777,3777,78668
11,02,fa4,1777,5777,78811
11,02,fa4,1777,7777,79468
11,02,fa4,3777,0001,60355
11,02,fa4,3777,0003,61302
11,02,fa4,3777,0005,61336
11,02,fa4,3777,0007,61804
11,02,fa4,3777,0017,65743
11,02,fa4,3777,0037,67076
11,02,fa4,3777,0057,66986
11,02,fa4,3777,0077,67742
11,02,fa4,3777,0177,72836
11,02,fa4,3777,0377,74599
11,02,fa4,3777,0577,74712
11,02,fa4,3777,0777,75593
11,02,fa4,3777,1777,79521
11,02,fa4,3777,3777,80910
11,02,fa4,3777,5777,81103
11,02,fa4,3777,7777,81746
11,02,fa4,5777,0001,60345
11,02,fa4,5777,0003,61306
11,02,fa4,5777,0005,61314
11,02,fa4,5777,0007,61788
11,02,fa4,5777,0017,65714
11,02,fa4,5777,0037,67084
11,02,fa4,5777,0057,66984
11,02,fa4,5777,0077,67750
11,02,fa4,5777,0177,72861
11,02,fa4,5777,0377,74598
11,02,fa4,5777,0577,74654
11,02,fa4,5777,0777,75586
11,02,fa4,5777,1777,79518
11,02,fa4,5777,3777,80902
11,02,fa4,5777,5777,81083
11,02,fa4,5777,7777,81773
11,02,fa4,7777,0001,60983
11,02,fa4,7777,0003,61962
11,02,fa4,7777,0005,61999
11,02,fa4,7777,0007,62488
11,02,fa4,7777,0017,66491
11,02,fa4,7777,0037,67888
11,02,fa4,7777,0057,67804
11,02,fa4,7777,0077,68567
11,02,fa4,7777,0177,73810
11,02,fa4,7777,0377,75606
11,02,fa4,7777,0577,75687
11,02,fa4,7777,0777,76613
11,02,fa4,7777,1777,80651
11,02,fa4,7777,3777,82087
11,02,fa4,7777,5777,82303
11,02,fa4,7777,7777,82972
11,02,fa5,0001,0001,60174
11,02,fa5,0001,0003,60947
11,02,fa5,0001,0005,61044
11,02,fa5,0001,0007,61370
11,02,fa5,0001,0017,65617
11,02,fa5,0001,0037,67087
11,02,fa5,0001,0057,67017
11,02,fa5,0001,0077,67817
11,02,fa5,0001,0177,67748
11,02,fa5,0001,0377,67697
11,02,fa5,0001,0577,67718
11,02,fa5,0001,0777,67656
11,02,fa5,0001,1777,67633
11,02,fa5,0001,3777,67641
11,02,fa5,0001,5777,67664
11,02,fa5,0001,7777,67696
11,02,fa5,0003,0001,61142
11,02,fa5,0003,0003,61937
11,02,fa5,0003,0005,62040
11,02,fa5,0003,0007,62370
11,02,fa5,0003,0017,66740
11,02,fa5,0003,0037,68229
11,02,fa5,0003,0057,68145
11,02,fa5,0003,0077,68959
11,02,fa5,0003,0177,68947
11,02,fa5,0003,0377,68891
11,02,fa5,0003,0577,68884
11,02,fa5,0003,0777,68815
11,02,fa5,0003,1777,68841
11,02,fa5,0003,3777,68857
11,02,fa5,0003,5777,68821
11,02,fa5,0003,7777,68818
11,02,fa5,0005,0001,61094
11,02,fa5,0005,0003,61904
11,02,fa5,0005,0005,61993
11,02,fa5,0005,0007,62321
11,02,fa5,0005,0017,66697
11,02,fa5,0005,0037,68225
11,02,fa5,0005,0057,68135
11,02,fa5,0005,0077,68970
11,02,fa5,0005,0177,68943
11,02,fa5,0005,0377,68874
11,02,fa5,0005,0577,68869
11,02,fa5,0005,0777,68828
11,02,fa5,0005,1777,68827
11,02,fa5,0005,3777,68818
11,02,fa5,0005,5777,68834
11,02,fa5,0005,7777,68844
11,02,fa5,0007,0001,61549
11,02,fa5,0007,0003,62359
11,02,fa5,0007,0005,62448
11,02,fa5,0007,0007,62772
11,02,fa5,0007,0017,67233
11,02,fa5,0007,0037,68753
11,02,fa5,0007,0057,68630
11,02,fa5,0007,0077,69506
11,02,fa5,0007,0177,69496
11,02,fa5,0007,0377,69438
11,02,fa5,0007,0577,69428
11,02,fa5,0007,0777,69385
11,02,fa5,0007,1777,69391
11,02,fa5,0007,3777,69384
11,02,fa5,0007,5777,69436
11,02,fa5,0007,7777,69441
11,02,fa5,0017,0001,66033
11,02,fa5,0017,0003,66949
11,02,fa5,0017,0005,67061
11,02,fa5,0017,0007,67435
11,02,fa5,0017,0017,72591
11,02,fa5,0017,0037,74417
11,02,fa5,0017,0057,74304
11,02,fa5,0017,0077,75266
11,02,fa5,0017,0177,75216
11,02,fa5,0017,0377,75153
11,02,fa5,0017,0577,75172
11,02,fa5,0017,0777,75075
11,02,fa5,0017,1777,75092
11,02,fa5,0017,3777,75089
11,02,fa5,0017,5777,75079
11,02,fa5,0017,7777,75078
11,02,fa5,0037,0001,67519
11,02,fa5,0037,0003,68503
11,02,fa5,0037,0005,68630
11,02,fa5,0037,0007,69029
11,02,fa5,0037,0017,74440
11,02,fa5,0037,0037,76335
11,02,fa5,0037,0057,76224
11,02,fa5,0037,0077,77227
11,02,fa5,0037,0177,77186
11,02,fa5,0037,0377,77097
11,02,fa5,0037,0577,77112
11,02,fa5,0037,0777,77062
11,02,fa5,0037,1777,77075
11,02,fa5,0037,3777,77059
11,02,fa5,0037,5777,77048
11,02,fa5,0037,7777,77031
11,02,fa5,0057,0001,67544
11,02,fa5,0057,0003,68545
11,02,fa5,0057,0005,68659
11,02,fa5,0057,0007,69089
11,02,fa5,0057,0017,74497
11,02,fa5,0057,0037,76351
11,02,fa5,0057,0057,76265
11,02,fa5,0057,0077,77294
11,02,fa5,0057,0177,77241
11,02,fa5,0057,0377,77234
11,02,fa5,0057,0577,77165
11,02,fa5,0057,0777,77102
11,02,fa5,0057,1777,77128
11,02,fa5,0057,3777,77041
11,02,fa5,0057,5777,77117
11,02,fa5,0057,7777,77111
11,02,fa5,0077,0001,68363
11,02,fa5,0077,0003,69366
11,02,fa5,0077,0005,69465
11,02,fa5,0077,0007,69907
11,02,fa5,0077,0017,75460
11,02,fa5,0077,0037,77395
11,02,fa5,0077,0057,77252
11,02,fa5,0077,0077,78369
11,02,fa5,0077,0177,78280
11,02,fa5,0077,0377,78220
11,02,fa5,0077,0577,78214
11,02,fa5,0077,0777,78128
11,02,fa5,0077,1777,78187
11,02,fa5,0077,3777,78114
11,02,fa5,0077,5777,78110
11,02,fa5,0077,7777,78103
11,02,fa5,0177,0001,72045
11,02,fa5,0177,0003,73154
11,02,fa5,0177,0005,73307
11,02,fa5,0177,0007,73784
11,02,fa5,0177,0017,79999
11,02,fa5,0177,0037,82179
11,02,fa5,0177,0057,82013
11,02,fa5,0177,0077,83252
11,02,fa5,0177,0177,83169
11,02,fa5,0177,0377,83103
11,02,fa5,0177,0577,83085
11,02,fa5,0177,0777,82997
11,02,fa5,0177,1777,83014
11,02,fa5,0177,3777,82989
11,02,fa5,0177,5777,83017
11,02,fa5,0177,7777,83009
11,02,fa5,0377,0001,73396
11,02,fa5,0377,0003,74550
11,02,fa5,0377,0005,74718
11,02,fa5,0377,0007,75174
11,02,fa5,0377,0017,81625
11,02,fa5,0377,0037,83936
11,02,fa5,0377,0057,83766
11,02,fa5,0377,0077,85036
11,02,fa5,0377,0177,84950
11,02,fa5,0377,0377,84875
11,02,fa5,0377,0577,84871
11,02,fa5,0377,0777,84728
11,02,fa5,0377,1777,84752
11,02,fa5,0377,3777,84741
11,02,fa5,0377,5777,84743
11,02,fa5,0377,7777,84767
11,02,fa5,0577,0001,73591
11,02,fa5,0577,0003,74753
11,02,fa5,0577,0005,74915
11,02,fa5,0577,0007,75351
11,02,fa5,0577,0017,81880
11,02,fa5,0577,0037,84165
11,02,fa5,0577,0057,84012
11,02,fa5,0577,0077,85270
11,02,fa5,0577,0177,85210
11,02,fa5,0577,0377,85134
11,02,fa5,0577,0577,85138
11,02,fa5,0577,0777,85079
11,02,fa5,0577,1777,85054
11,02,fa5,0577,3777,85052
11,02,fa5,0577,5777,85041
11,02,fa5,0577,7777,85087
11,02,fa5,0777,0001,74240
11,02,fa5,0777,0003,75442
11,02,fa5,0777,0005,75577
11,02,fa5,0777,0007,76087
11,02,fa5,0777,0017,82680
11,02,fa5,0777,0037,85002
11,02,fa5,0777,0057,84817
11,02,fa5,0777,0077,86131
11,02,fa5,0777,0177,86068
11,02,fa5,0777,0377,85980
11,02,fa5,0777,0577,85972
11,02,fa5,0777,0777,85850
11,02,fa5,0777,1777,85877
11,02,fa5,0777,3777,85858
11,02,fa5,0777,5777,85853
11,02,fa5,0777,7777,85845
11,02,fa5,1777,0001,79826
11,02,fa5,1777,0003,81414
11,02,fa5,1777,0005,81497
11,02,fa5,1777,0007,82248
11,02,fa5,1777,0017,90046
11,02,fa5,1777,0037,92854
11,02,fa5,1777,0057,92655
11,02,fa5,1777,0077,94231
11,02,fa5,1777,0177,94088
11,02,fa5,1777,0377,94041
11,02,fa5,1777,0577,94019
11,02,fa5,1777,0777,93902
11,02,fa5,1777,1777,93881
11,02,fa5,1777,3777,93908
11,02,fa5,1777,5777,93892
11,02,fa5,1777,7777,93910
11,02,fa5,3777,0001,82076
11,02,fa5,3777,0003,83805
11,02,fa5,3777,0005,83857
11,02,fa5,3777,0007,84737
11,02,fa5,3777,0017,93004
11,02,fa5,3777,0037,95994
11,02,fa5,3777,0057,95808
11,02,fa5,3777,0077,97500
11,02,fa5,3777,0177,97363
11,02,fa5,3777,0377,97266
11,02,fa5,3777,0577,97243
11,02,fa5,3777,0777,97110
11,02,fa5,3777,1777,97088
11,02,fa5,3777,3777,97086
11,02,fa5,3777,5777,97099
11,02,fa5,3777,7777,97100
11,02,fa5,5777,0001,82057
11,02,fa5,5777,0003,83758
11,02,fa5,5777,0005,83814
11,02,fa5,5777,0007,84701
11,02,fa5,5777,0017,92964
11,02,fa5,5777,0037,95962
11,02,fa5,5777,0057,95743
11,02,fa5,5777,0077,97440
11,02,fa5,5777,0177,97321
11,02,fa5,5777,0377,97231
11,02,fa5,5777,0577,97233
11,02,fa5,5777,0777,97108
11,02,fa5,5777,1777,97122
11,02,fa5,5777,3777,97074
11,02,fa5,5777,5777,97130
11,02,fa5,5777,7777,97155
11,02,fa5,7777,0001,83258
11,02,fa5,7777,0003,85046
11,02,fa5,7777,0005,85099
11,02,fa5,7777,0007,86049
11,02,fa5,7777,0017,94599
11,02,fa5,7777,0037,97670
11,02,fa5,7777,0057,97464
11,02,fa5,7777,0077,99186
11,02,fa5,7777,0177,99107
11,02,fa5,7777,0377,98996
11,02,fa5,7777,0577,98988
11,02,fa5,7777,0777,98836
11,02,fa5,7777,1777,98849
11,02,fa5,7777,3777,98827
11,02,fa5,7777,5777,98846
11,02,fa5,7777,7777,98842
11,02,fa7,0001,0001,78948
11,02,fa7,0001,0003,78658
11,02,fa7,0001,0005,78656
11,02,fa7,0001,0007,78384
11,02,fa7,0001,0017,78403
11,02,fa7,0001,0037,78401
11,02,fa7,0001,0057,78406
11,02,fa7,0001,0077,78400
11,02,fa7,0001,0177,78544
11,02,fa7,0001,0377,78544
11,02,fa7,0001,0577,78572
11,02,fa7,0001,0777,78538
11,02,fa7,0001,1777,78629
11,02,fa7,0001,3777,78583
11,02,fa7,0001,5777,78582
11,02,fa7,0001,7777,78587
11,02,fa7,0003,0001,80619
11,02,fa7,0003,0003,80195
11,02,fa7,0003,0005,80203
11,02,fa7,0003,0007,79854
11,02,fa7,0003,0017,79929
11,02,fa7,0003,0037,79983
11,02,fa7,0003,0057,79934
11,02,fa7,0003,0077,79977
11,02,fa7,0003,0177,80132
11,02,fa7,0003,0377,80163
11,02,fa7,0003,0577,80135
11,02,fa7,0003,0777,80177
11,02,fa7,0003,1777,80200
11,02,fa7,0003,3777,80162
11,02,fa7,0003,5777,80178
11,02,fa7,0003,7777,80169
11,02,fa7,0005,0001,80563
11,02,fa7,0005,0003,80239
11,02,fa7,0005,0005,80192
11,02,fa7,0005,0007,79850
11,02,fa7,0005,0017,79870
11,02,fa7,0005,0037,79933
11,02,fa7,0005,0057,79866
11,02,fa7,0005,0077,79920
11,02,fa7,0005,0177,80046
11,02,fa7,0005,0377,80068
11,02,fa7,0005,0577,80187
11,02,fa7,0005,0777,80141
11,02,fa7,0005,1777,80142
11,02,fa7,0005,3777,80134
11,02,fa7,0005,5777,80113
11,02,fa7,0005,7777,80132
11,02,fa7,0007,0001,81332
11,02,fa7,0007,0003,81012
11,02,fa7,0007,0005,81043
11,02,fa7,0007,0007,80620
11,02,fa7,0007,0017,80724
11,02,fa7,0007,0037,80781
11,02,fa7,0007,0057,80729
11,02,fa7,0007,0077,80787
11,02,fa7,0007,0177,80871
11,02,fa7,0007,0377,80924
11,02,fa7,0007,0577,80847
11,02,fa7,0007,0777,80899
11,02,fa7,0007,1777,80874
11,02,fa7,0007,3777,80938
11,02,fa7,0007,5777,80936
11,02,fa7,0007,7777,80982
11,02,fa7,0017,0001,89419
11,02,fa7,0017,0003,88979
11,02,fa7,0017,0005,89003
11,02,fa7,0017,0007,88587
11,02,fa7,0017,0017,88638
11,02,fa7,0017,0037,88684
11,02,fa7,0017,0057,88697
11,02,fa7,0017,0077,88698
11,02,fa7,0017,0177,88867
11,02,fa7,0017,0377,88857
11,02,fa7,0017,0577,88849
11,02,fa7,0017,0777,88875
11,02,fa7,0017,1777,88851
11,02,fa7,0017,3777,88866
11,02,fa7,0017,5777,88862
11,02,fa7,0017,7777,88908
11,02,fa7,0037,0001,92240
11,02,fa7,0037,0003,91791
11,02,fa7,0037,0005,91708
11,02,fa7,0037,0007,91367
11,02,fa7,0037,0017,91381
11,02,fa7,0037,0037,91432
11,02,fa7,0037,0057,91422
11,02,fa7,0037,0077,91458
11,02,fa7,0037,0177,91608
11,02,fa7,0037,0377,91730
11,02,fa7,0037,0577,91638
11,02,fa7,0037,0777,91663
11,02,fa7,0037,1777,91680
11,02,fa7,0037,3777,91689
11,02,fa7,0037,5777,91637
11,02,fa7,0037,7777,91626
11,02,fa7,0057,0001,92233
11,02,fa7,0057,0003,91875
11,02,fa7,0057,0005,91853
11,02,fa7,0057,0007,91385
11,02,fa7,0057,0017,91485
